CVEGEO,ECO1_R,ECO4_R,ECO7_R,ECO10_R,ECO13_R,ECO16_R,ECO19_R,ECO22_R
1903900010870040,61.5,94.7,0.0,16.9,-6.0,31.0,22.5,28.2
1903900010870041,39.6,100.0,0.0,14.3,0.0,33.3,19.0,33.3
1903900010870042,69.4,100.0,0.0,20.0,-6.0,48.0,16.0,12.0
1903900010870044,62.9,95.5,0.0,19.0,0.0,38.1,19.0,23.8
1903900010870045,66.3,100.0,0.0,11.3,-6.0,52.8,26.4,7.5
1903900010885001,23.1,100.0,0.0,0.0,0.0,-6.0,0.0,-6.0
1903900010885002,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010885003,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010885004,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010885005,43.5,100.0,-6.0,-6.0,0.0,-6.0,30.0,-6.0
1903900010885006,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010885007,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010885008,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010885009,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010885010,43.6,88.2,0.0,0.0,0.0,-6.0,-6.0,86.7
1903900010885011,50.6,97.7,0.0,-6.0,-6.0,-6.0,14.0,79.1
1903900010885012,37.4,97.7,0.0,-6.0,-6.0,-6.0,19.0,71.4
1903900010885013,36.0,77.8,0.0,0.0,0.0,0.0,0.0,100.0
1903900010885014,50.0,91.7,0.0,-6.0,0.0,-6.0,-6.0,72.7
1903900010885015,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010885016,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010885017,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010885018,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010885019,43.5,97.9,0.0,-6.0,0.0,-6.0,6.5,87.0
1903900010885020,45.2,89.5,0.0,-6.0,0.0,-6.0,23.5,58.8
1903900010885021,55.6,92.5,8.1,12.2,0.0,21.6,23.0,35.1
1903900010885022,77.8,100.0,0.0,0.0,-6.0,-6.0,-6.0,57.1
1903900010885023,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010885024,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010885025,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010885026,44.4,87.5,0.0,-6.0,0.0,42.9,0.0,42.9
1903900010885027,49.1,94.4,0.0,-6.0,-6.0,7.8,9.8,76.5
1903900010885028,48.1,84.6,0.0,-6.0,0.0,0.0,27.3,68.2
1903900010885029,46.6,97.6,0.0,-6.0,0.0,0.0,10.0,85.0
1903900010885030,49.4,95.0,0.0,0.0,0.0,15.8,15.8,68.4
1903900010885031,54.3,98.0,0.0,0.0,0.0,-6.0,14.0,84.0
1903900010885032,45.1,91.3,0.0,0.0,0.0,0.0,14.3,85.7
1903900010885033,52.0,98.1,0.0,-6.0,0.0,0.0,19.2,78.8
1903900010885034,56.9,100.0,0.0,-6.0,0.0,0.0,16.2,81.1
1903900010885035,44.9,86.4,0.0,0.0,0.0,0.0,-6.0,89.5
1903900010885036,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010885037,49.5,93.5,0.0,-6.0,7.0,-6.0,11.6,74.4
1903900010885038,36.4,87.5,0.0,0.0,0.0,0.0,0.0,100.0
1903900010885039,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
190390001089A001,44.4,91.7,-6.0,0.0,0.0,-6.0,9.1,84.1
190390001089A002,44.7,97.6,0.0,-6.0,0.0,-6.0,7.3,87.8
190390001089A003,40.4,95.7,0.0,0.0,0.0,-6.0,31.8,65.9
190390001089A004,49.4,97.7,0.0,7.0,0.0,-6.0,11.6,76.7
190390001089A005,49.0,92.2,0.0,0.0,0.0,6.4,14.9,76.6
190390001089A006,46.9,96.2,0.0,-6.0,0.0,5.9,15.7,76.5
190390001089A007,36.6,100.0,0.0,0.0,-6.0,19.2,15.4,61.5
190390001089A008,48.9,95.5,0.0,-6.0,0.0,-6.0,-6.0,88.1
190390001089A009,48.3,95.3,0.0,0.0,0.0,0.0,22.0,78.0
190390001089A010,41.2,98.0,0.0,0.0,-6.0,-6.0,6.3,89.6
190390001089A011,40.0,97.7,-6.0,0.0,-6.0,-6.0,20.9,72.1
190390001089A012,29.6,100.0,0.0,0.0,0.0,37.5,0.0,62.5
190390001089A013,46.2,100.0,0.0,0.0,0.0,-6.0,-6.0,50.0
190390001089A014,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
190390001089A015,45.1,93.8,0.0,-6.0,-6.0,-6.0,11.5,78.7
190390001089A016,40.2,93.9,0.0,0.0,0.0,9.7,22.6,67.7
190390001089A017,53.0,98.1,0.0,0.0,0.0,-6.0,11.5,82.7
190390001089A018,46.0,93.1,0.0,0.0,3.7,3.7,9.9,82.7
190390001089A019,44.0,90.9,0.0,0.0,0.0,-6.0,25.0,70.0
190390001089A020,53.3,90.0,0.0,0.0,0.0,-6.0,-6.0,88.9
190390001089A021,58.3,90.5,0.0,0.0,0.0,0.0,15.8,84.2
190390001089A022,17.5,85.7,0.0,0.0,-6.0,0.0,0.0,83.3
190390001089A023,39.0,95.1,0.0,0.0,0.0,-6.0,20.5,74.4
190390001089A025,42.9,88.9,0.0,-6.0,0.0,0.0,-6.0,75.0
190390001089A026,47.5,97.4,0.0,-6.0,0.0,-6.0,10.8,81.1
190390001089A027,37.0,100.0,0.0,0.0,0.0,0.0,25.0,75.0
190390001089A028,51.4,94.6,-6.0,-6.0,-6.0,0.0,-6.0,82.9
190390001089A029,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001089A030,42.9,77.8,0.0,0.0,0.0,0.0,0.0,100.0
1903900010902001,42.4,90.5,0.0,-6.0,0.0,-6.0,13.2,76.3
1903900010902002,54.0,96.3,0.0,0.0,0.0,-6.0,23.1,73.1
1903900010902003,58.1,92.6,0.0,-6.0,-6.0,7.9,19.0,69.8
1903900010902004,48.5,96.9,-6.0,0.0,0.0,-6.0,-6.0,83.9
1903900010902005,45.9,97.4,0.0,10.5,0.0,-6.0,26.3,57.9
1903900010902006,46.6,100.0,0.0,0.0,0.0,0.0,25.9,74.1
1903900010902007,41.7,100.0,0.0,-6.0,0.0,-6.0,31.4,62.9
1903900010902008,49.0,91.5,-6.0,0.0,-6.0,-6.0,14.0,79.1
1903900010902009,52.3,87.0,-6.0,-6.0,0.0,0.0,20.0,65.0
1903900010902010,47.9,91.3,0.0,0.0,0.0,-6.0,23.8,71.4
1903900010902011,46.9,100.0,0.0,-6.0,0.0,0.0,18.4,78.9
1903900010902012,50.5,100.0,0.0,-6.0,-6.0,-6.0,24.0,66.0
1903900010902013,45.8,93.9,0.0,-6.0,0.0,-6.0,9.7,80.6
1903900010902014,41.1,100.0,0.0,-6.0,0.0,-6.0,13.0,78.3
1903900010902015,50.9,93.1,0.0,0.0,0.0,-6.0,14.8,81.5
1903900010902016,52.8,100.0,0.0,0.0,0.0,0.0,21.1,73.7
1903900010902017,37.0,80.0,0.0,0.0,-6.0,-6.0,-6.0,62.5
1903900010902018,38.2,100.0,0.0,-6.0,0.0,-6.0,-6.0,89.7
1903900010902019,41.1,98.1,0.0,-6.0,0.0,-6.0,17.3,78.8
1903900010902020,20.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
1903900010902021,48.9,95.7,0.0,0.0,0.0,0.0,13.6,86.4
1903900010902022,52.9,97.8,0.0,-6.0,0.0,-6.0,9.1,84.1
1903900010902023,60.9,96.4,0.0,-6.0,-6.0,-6.0,22.2,72.2
1903900010902024,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010902025,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
1903900010902026,44.4,100.0,0.0,0.0,0.0,-6.0,-6.0,-6.0
1903900010902027,41.5,95.5,0.0,0.0,0.0,-6.0,19.0,71.4
1903900010902028,32.5,96.3,0.0,0.0,0.0,-6.0,15.4,76.9
1903900010902029,53.8,94.0,0.0,-6.0,0.0,6.4,12.8,74.5
1903900010902030,39.6,100.0,0.0,0.0,0.0,15.8,15.8,68.4
1903900010902031,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010902032,37.8,100.0,0.0,0.0,0.0,-6.0,35.3,58.8
1903900010902033,33.3,100.0,0.0,0.0,0.0,-6.0,-6.0,77.8
1903900010902034,56.4,90.9,0.0,-6.0,0.0,-6.0,15.0,80.0
1903900010902035,46.8,97.7,-6.0,-6.0,-6.0,-6.0,23.3,67.4
1903900010902036,43.9,97.9,0.0,0.0,-6.0,-6.0,15.2,78.3
1903900010902037,42.1,87.5,0.0,0.0,0.0,0.0,-6.0,71.4
1903900010902038,44.3,100.0,0.0,0.0,0.0,7.0,7.0,86.0
1903900010902039,57.4,91.4,0.0,-6.0,0.0,-6.0,15.6,75.0
1903900010902040,30.6,86.7,0.0,0.0,0.0,-6.0,0.0,92.3
1903900010902041,38.5,100.0,0.0,0.0,0.0,-6.0,16.0,80.0
1903900010917001,47.6,89.9,0.0,9.7,-6.0,14.5,32.3,40.3
1903900010917002,54.1,92.5,-6.0,9.2,0.0,19.4,35.7,33.7
1903900010917003,46.8,82.8,0.0,0.0,0.0,25.0,37.5,37.5
1903900010917004,41.0,94.1,0.0,-6.0,0.0,15.6,21.9,59.4
1903900010917005,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010917006,53.8,91.8,0.0,8.9,0.0,22.2,35.6,33.3
1903900010917007,48.4,100.0,0.0,-6.0,0.0,13.3,36.7,43.3
1903900010917008,54.2,90.6,-6.0,19.0,-6.0,8.6,34.5,32.8
1903900010917009,55.1,92.3,-6.0,20.0,-6.0,15.0,28.3,31.7
1903900010917010,62.7,93.2,0.0,8.7,-6.0,20.3,26.1,42.0
1903900010917011,52.2,97.1,0.0,8.8,-6.0,17.6,32.4,38.2
1903900010917012,54.4,98.0,0.0,14.6,0.0,20.8,18.8,45.8
1903900010917013,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010917014,50.6,97.4,0.0,-6.0,0.0,7.9,18.4,71.1
1903900010917015,61.5,95.0,-6.0,-6.0,0.0,13.2,7.9,71.1
1903900010917016,63.1,92.7,0.0,10.5,-6.0,10.5,18.4,57.9
1903900010917017,50.9,98.2,0.0,5.5,-6.0,16.4,29.1,45.5
1903900010917018,54.5,92.5,0.0,6.5,0.0,25.8,17.7,50.0
1903900010917019,45.1,90.0,0.0,13.0,0.0,16.7,24.1,46.3
1903900010917020,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010917021,53.9,87.5,0.0,11.9,0.0,33.3,31.0,21.4
1903900010917022,47.9,85.7,-6.0,-6.0,0.0,20.0,23.3,50.0
1903900010917023,44.3,100.0,0.0,0.0,-6.0,-6.0,22.6,67.7
1903900010917025,50.6,88.4,0.0,-6.0,-6.0,0.0,18.4,73.7
1903900010917026,52.3,100.0,0.0,-6.0,-6.0,43.5,21.7,26.1
1903900010917027,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010917028,58.3,96.7,-6.0,17.2,0.0,32.8,22.4,25.9
1903900010917029,63.9,92.3,0.0,13.9,-6.0,11.1,16.7,55.6
1903900010917030,55.6,96.0,0.0,-6.0,0.0,6.3,35.4,56.3
1903900010917031,47.6,93.3,0.0,-6.0,0.0,-6.0,25.0,64.3
1903900010917032,51.1,95.7,0.0,0.0,-6.0,-6.0,38.6,54.5
1903900010917033,42.6,100.0,0.0,0.0,0.0,0.0,-6.0,95.0
1903900010917034,41.8,100.0,0.0,-6.0,0.0,13.0,17.4,60.9
1903900010917035,60.6,97.7,-6.0,19.0,-6.0,19.0,26.2,28.6
1903900010921001,51.5,85.3,-6.0,44.8,-6.0,27.6,13.8,-6.0
1903900010921002,60.6,88.9,0.0,19.6,5.4,53.6,17.9,-6.0
1903900010921003,44.4,100.0,0.0,0.0,-6.0,75.0,0.0,0.0
1903900010921004,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010921005,50.7,94.7,0.0,25.0,0.0,33.3,19.4,22.2
1903900010921006,58.1,98.4,0.0,33.3,18.3,35.0,5.0,8.3
1903900010921007,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010921008,57.2,95.5,2.0,27.9,4.1,42.9,14.3,8.2
1903900010921009,52.2,87.2,-6.0,24.4,7.3,43.9,9.8,9.8
1903900010921010,56.3,90.7,0.0,24.5,-6.0,42.9,16.3,14.3
1903900010921011,58.8,93.6,-6.0,34.1,0.0,40.9,13.6,6.8
1903900010921012,53.9,92.8,14.1,37.5,9.4,32.8,4.7,-6.0
1903900010921013,52.8,94.7,0.0,-6.0,0.0,50.0,27.8,16.7
1903900010921014,50.0,100.0,0.0,25.0,-6.0,33.3,-6.0,-6.0
1903900010921015,57.2,89.0,8.6,30.9,3.7,32.1,14.8,9.9
1903900010921016,56.7,100.0,0.0,8.8,-6.0,29.4,14.7,41.2
1903900010921017,55.7,100.0,0.0,20.5,0.0,38.5,20.5,20.5
1903900010921018,58.3,100.0,0.0,25.0,0.0,-6.0,21.4,46.4
1903900010921019,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010921020,54.6,100.0,-6.0,30.5,5.1,42.4,15.3,-6.0
1903900010921021,61.5,100.0,0.0,22.5,-6.0,15.0,42.5,15.0
1903900010921022,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010921023,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010921024,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010921025,46.7,100.0,0.0,-6.0,-6.0,42.9,35.7,0.0
1903900010921026,57.7,93.3,0.0,0.0,-6.0,57.1,28.6,-6.0
1903900010921028,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010921029,65.2,80.0,0.0,58.3,0.0,-6.0,0.0,25.0
1903900010921030,73.3,90.9,0.0,50.0,0.0,50.0,0.0,0.0
1903900010921032,45.5,100.0,0.0,24.0,-6.0,44.0,24.0,0.0
1903900010921034,65.4,94.1,0.0,25.0,-6.0,56.3,-6.0,-6.0
1903900010921036,56.3,100.0,-6.0,-6.0,-6.0,33.3,-6.0,0.0
1903900010921037,56.1,100.0,-6.0,24.3,-6.0,43.2,16.2,8.1
1903900010921038,59.7,100.0,4.2,19.7,4.2,50.7,16.9,4.2
1903900010936001,46.3,100.0,-6.0,-6.0,0.0,9.7,29.0,51.6
1903900010936002,51.4,100.0,-6.0,13.9,0.0,19.4,33.3,25.0
1903900010936003,53.8,100.0,0.0,-6.0,0.0,28.6,21.4,35.7
1903900010936004,56.5,100.0,0.0,8.6,-6.0,14.3,22.9,51.4
1903900010936005,55.4,100.0,0.0,-6.0,-6.0,16.1,25.8,48.4
1903900010936006,65.6,100.0,0.0,-6.0,-6.0,23.8,21.4,47.6
1903900010936007,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010936008,44.0,100.0,0.0,-6.0,0.0,27.3,13.6,54.5
1903900010936009,53.4,92.3,0.0,11.1,0.0,33.3,13.9,41.7
1903900010936010,64.6,92.7,-6.0,15.8,3.9,23.7,36.8,17.1
1903900010936011,51.5,100.0,0.0,14.7,-6.0,14.7,29.4,38.2
1903900010936012,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010936013,58.9,100.0,0.0,9.1,-6.0,9.1,30.3,48.5
1903900010936014,62.1,86.1,0.0,-6.0,-6.0,29.0,22.6,38.7
1903900010936015,56.7,100.0,0.0,-6.0,0.0,20.6,41.2,35.3
1903900010936016,45.7,95.2,0.0,0.0,0.0,25.0,30.0,45.0
1903900010936017,57.7,100.0,0.0,-6.0,-6.0,24.4,14.6,56.1
1903900010936018,56.5,100.0,0.0,-6.0,0.0,8.6,20.0,68.6
1903900010936019,58.3,100.0,0.0,14.3,-6.0,28.6,10.7,39.3
1903900010936020,59.5,100.0,0.0,-6.0,0.0,16.0,24.0,52.0
1903900010936021,55.7,94.1,0.0,-6.0,9.4,15.6,28.1,43.8
1903900010936022,63.9,94.3,0.0,22.0,0.0,14.0,24.0,40.0
1903900010936023,55.8,100.0,0.0,20.8,0.0,16.7,29.2,33.3
1903900010936024,54.6,98.5,0.0,10.9,-6.0,26.6,26.6,34.4
1903900010936025,54.4,96.8,0.0,-6.0,-6.0,20.0,30.0,40.0
1903900010936026,48.0,100.0,-6.0,25.0,-6.0,29.2,29.2,-6.0
1903900010936027,60.4,91.8,0.0,5.4,-6.0,25.0,35.7,30.4
1903900010936028,52.0,97.4,0.0,7.9,-6.0,23.7,28.9,36.8
1903900010936029,37.5,100.0,0.0,-6.0,-6.0,26.7,33.3,26.7
1903900010936030,46.2,95.8,0.0,13.0,-6.0,43.5,21.7,13.0
1903900010936031,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010936032,54.6,100.0,-6.0,-6.0,-6.0,43.4,22.6,26.4
1903900010936033,58.7,96.3,0.0,34.6,-6.0,19.2,11.5,30.8
1903900010940001,50.7,100.0,5.9,33.8,-6.0,25.0,22.1,11.8
1903900010940002,44.9,95.0,0.0,18.4,-6.0,34.2,31.6,13.2
1903900010940003,53.0,100.0,-6.0,-6.0,0.0,28.6,48.6,14.3
1903900010940004,55.8,96.9,3.2,28.0,-6.0,28.0,28.0,10.8
1903900010940005,64.4,96.6,7.1,27.4,9.5,45.2,3.6,7.1
1903900010940006,50.4,100.0,-6.0,19.7,4.5,51.5,13.6,7.6
1903900010940007,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010940008,55.6,100.0,0.0,-6.0,-6.0,70.0,0.0,-6.0
1903900010940009,61.5,95.8,13.0,30.4,0.0,39.1,13.0,-6.0
1903900010940010,43.8,84.4,-6.0,-6.0,-6.0,33.3,33.3,14.8
1903900010940011,53.8,92.9,0.0,19.2,-6.0,26.9,15.4,30.8
1903900010940012,58.4,100.0,1.6,19.6,3.8,40.8,16.8,17.4
1903900010940013,58.7,96.3,-6.0,48.1,-6.0,23.1,9.6,13.5
1903900010940014,38.5,100.0,0.0,0.0,-6.0,-6.0,-6.0,0.0
1903900010940015,68.8,84.8,0.0,-6.0,10.7,39.3,35.7,10.7
1903900010940016,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010940017,53.6,100.0,-6.0,23.3,-6.0,13.3,53.3,-6.0
1903900010940019,56.0,100.0,-6.0,28.6,5.7,42.9,11.4,10.0
1903900010940020,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010940021,59.4,96.7,0.0,27.6,-6.0,29.3,19.0,19.0
1903900010940022,43.6,94.1,0.0,-6.0,-6.0,43.8,25.0,18.8
1903900010940023,50.9,88.9,0.0,-6.0,0.0,37.5,25.0,29.2
1903900010940024,55.0,81.8,0.0,-6.0,0.0,55.6,-6.0,-6.0
1903900010940025,53.7,90.9,0.0,25.0,-6.0,30.0,20.0,17.5
1903900010940026,62.2,98.6,0.0,25.0,0.0,60.3,13.2,-6.0
1903900010940027,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010940028,59.5,96.0,0.0,16.7,-6.0,-6.0,20.8,50.0
1903900010940029,50.0,100.0,0.0,-6.0,-6.0,30.0,30.0,25.0
1903900010940030,70.4,100.0,26.3,47.4,-6.0,-6.0,-6.0,-6.0
1903900010940032,74.1,98.3,-6.0,22.0,32.2,20.3,11.9,10.2
1903900010940033,50.0,100.0,0.0,-6.0,14.3,38.1,23.8,19.0
1903900010940034,64.8,97.1,0.0,26.5,14.7,29.4,23.5,-6.0
1903900010940035,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010940036,58.7,97.7,-6.0,18.6,-6.0,30.2,27.9,16.3
1903900010940037,43.6,93.8,0.0,8.2,4.9,27.9,39.3,16.4
1903900010940038,56.7,64.7,0.0,-6.0,0.0,27.3,36.4,-6.0
1903900010940039,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010940040,62.3,95.5,-6.0,25.4,6.3,39.7,17.5,9.5
1903900010940041,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010940042,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010940045,51.5,94.1,3.6,35.7,7.1,26.8,14.3,12.5
1903900010940047,66.2,100.0,-6.0,23.3,-6.0,37.2,27.9,7.0
1903900010940048,59.1,96.9,-6.0,30.2,6.3,36.5,19.0,4.8
1903900010955001,52.2,91.4,0.0,28.1,0.0,31.3,25.0,15.6
1903900010955002,50.0,100.0,0.0,0.0,-6.0,-6.0,44.4,-6.0
1903900010955003,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010955004,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955005,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955006,62.5,80.0,0.0,0.0,0.0,-6.0,-6.0,-6.0
1903900010955007,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010955008,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010955009,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955010,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955011,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955012,56.7,70.6,-6.0,-6.0,0.0,25.0,25.0,33.3
1903900010955014,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955015,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955016,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955017,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955018,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955019,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955020,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010955022,46.2,100.0,-6.0,0.0,0.0,41.7,33.3,-6.0
1903900010955023,53.7,96.6,0.0,21.4,-6.0,46.4,14.3,10.7
190390001096A001,60.5,92.3,0.0,20.8,0.0,29.2,37.5,12.5
190390001096A002,56.1,91.3,0.0,19.0,-6.0,33.3,21.4,23.8
190390001096A003,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001096A004,57.8,92.5,0.0,22.6,4.8,30.6,19.4,22.6
190390001096A005,52.9,87.7,-6.0,10.9,-6.0,28.1,18.8,39.1
190390001096A006,54.2,87.5,0.0,8.9,-6.0,17.9,28.6,41.1
190390001096A007,58.5,90.3,0.0,10.7,-6.0,21.4,39.3,25.0
190390001096A008,58.9,90.9,0.0,16.7,0.0,40.0,23.3,20.0
190390001096A009,58.6,94.1,0.0,0.0,0.0,18.8,62.5,18.8
190390001096A010,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001096A011,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001096A012,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001096A013,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
190390001096A014,55.6,80.0,0.0,-6.0,0.0,37.5,0.0,37.5
190390001096A015,58.8,92.5,0.0,16.2,8.1,27.0,21.6,27.0
190390001096A016,64.7,100.0,-6.0,-6.0,0.0,45.5,0.0,36.4
190390001096A017,81.8,77.8,0.0,-6.0,0.0,0.0,71.4,-6.0
190390001096A019,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001096A020,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001096A021,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001096A023,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
190390001096A024,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001096A025,63.2,91.7,0.0,45.5,-6.0,-6.0,0.0,27.3
190390001096A026,44.4,100.0,0.0,0.0,0.0,0.0,-6.0,75.0
1903900010974001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010974002,55.6,100.0,0.0,0.0,0.0,15.0,20.0,65.0
1903900010974003,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010974004,51.1,100.0,0.0,6.4,0.0,12.8,27.7,46.8
1903900010974005,47.2,97.1,0.0,0.0,0.0,21.2,36.4,42.4
1903900010974006,46.7,100.0,-6.0,0.0,0.0,-6.0,21.4,64.3
1903900010974007,45.0,88.9,0.0,-6.0,0.0,-6.0,-6.0,50.0
1903900010974008,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010974009,59.1,100.0,0.0,-6.0,0.0,-6.0,30.8,53.8
1903900010974010,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010974011,45.6,100.0,0.0,8.3,-6.0,16.7,19.4,50.0
1903900010974012,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900010974013,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010974014,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010974015,85.7,100.0,0.0,0.0,0.0,-6.0,0.0,88.9
1903900010974016,42.9,100.0,0.0,0.0,0.0,-6.0,-6.0,83.3
1903900010974017,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010974018,38.3,94.4,0.0,0.0,-6.0,11.8,14.7,70.6
1903900010974019,47.1,100.0,-6.0,-6.0,-6.0,31.3,-6.0,37.5
1903900010974020,49.3,94.6,-6.0,-6.0,0.0,8.6,20.0,65.7
1903900010974021,56.4,100.0,-6.0,-6.0,0.0,-6.0,45.5,40.9
1903900010974022,23.8,100.0,0.0,0.0,0.0,-6.0,-6.0,80.0
1903900010974023,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010974024,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010974025,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010974026,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900010989001,51.4,91.9,-6.0,26.5,-6.0,-6.0,20.6,35.3
1903900010989002,63.0,91.2,0.0,16.1,-6.0,41.9,29.0,9.7
1903900010989003,62.7,81.0,0.0,11.8,0.0,20.6,41.2,26.5
